Student_ID,First_Name,Last_Name,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Grade,Study_Hours_per_Week,Parent_Education_Level
Student_2761,Ahmed,Johnson,Male,24,Computer Science,87.58,67.61,80.6,60.38,70.1,3.86,65.71,Grade A,12.3,Bachelor's
Student_2762,Ali,Johnson,Male,19,Computer Science,89.25,66.06,40.99,98.52,84.8,6.13,51.16,Grade A,26,None
Student_2763,John,Smith,Male,24,Civil Engineering,61.48,81.56,47.35,56.74,51.48,7.72,91.3,Grade C,29.7,High School
Student_2764,Ali,Williams,Male,21,Civil Engineering,98.64,67.14,49.76,94.41,61.79,9.41,58.13,Grade A,12,High School
Student_2765,Maria,Brown,Male,20,Computer Science,54.22,47.72,85.34,85.2,94.38,2.65,60.7,Grade C,14,Bachelor's
Student_2766,Ali,Johnson,Female,21,Civil Engineering,53.43,92.81,66.41,53.65,56.49,9.47,67.02,Grade D,29.2,PhD
Student_2767,Sara,Williams,Female,19,Mechanical Engineering,98.04,71.76,60.46,96.61,97.32,8.81,63.24,Grade A,24.2,High School
Student_2768,Emma,Smith,Male,22,Computer Science,51.26,56.53,66.54,72.34,98.74,0.39,55.48,Grade C,14.3,PhD
Student_2769,Ahmed,Smith,Male,18,Electrical Engineering,71.65,79.02,97.9,60.54,97.33,9.42,96.13,Grade B,12.8,Master's
Student_2770,Ali,Jones,Female,23,Electrical Engineering,74.3,56.45,97.44,63.48,72.41,7.05,94.37,Grade C,22.5,None
Student_2771,Emma,Williams,Male,20,Computer Science,59.26,42.87,58.49,53.2,73.11,2.34,73.1,Grade C,14.5,Master's
Student_2772,John,Jones,Female,21,Mechanical Engineering,99.72,76.45,52.71,79.42,68.83,8.85,85.34,Grade A,19.3,None
Student_2773,Sara,Smith,Female,19,Mechanical Engineering,82.61,82.11,43.03,83.14,72.35,2.11,84.95,Grade A,18.6,None
Student_2774,Omar,Jones,Male,19,Civil Engineering,80.33,52.07,71.02,75.28,70.93,2.52,54.36,Grade A,12.9,High School
Student_2775,Maria,Johnson,Male,19,Computer Science,65.63,97.49,72.57,77.33,96.4,8.29,94.49,Grade D,6.4,Bachelor's
Student_2776,Ahmed,Williams,Female,21,Civil Engineering,98.45,63.41,48.6,74.28,91.64,0.1,66.43,Grade A,20.1,PhD
Student_2777,Liam,Davis,Male,21,Civil Engineering,74.84,88.09,40.12,89.53,86.6,6.77,92.52,Grade B,29.4,None
Student_2778,Sara,Brown,Female,19,Computer Science,64.51,71.51,44.61,70.37,66.53,8.14,62.45,Grade B,13.8,PhD
Student_2779,Emma,Davis,Male,18,Electrical Engineering,88.51,54.5,67.76,71.76,79.37,2.77,70.46,Grade A,21.7,High School
Student_2780,Maria,Williams,Male,18,Civil Engineering,90.95,91.59,69.69,78.25,69.8,0.42,86.41,Grade A,6,None
Student_2781,Emma,Brown,Female,21,Computer Science,56.25,43.69,61.24,86.32,99.63,4.16,73.01,Grade D,20.8,Bachelor's
Student_2782,Sara,Johnson,Female,18,Mechanical Engineering,98.84,53.11,58.6,87.52,81.86,0.18,96.62,Grade A,18.6,Master's
Student_2783,Ahmed,Smith,Female,22,Civil Engineering,96.84,47.3,76.7,72.4,62.5,3.89,85.58,Grade A,18.8,PhD
Student_2784,Liam,Johnson,Female,23,Computer Science,62.3,52.81,86.28,95.47,70.08,1.14,85.97,Grade A,22.3,None
Student_2785,Sara,Brown,Male,22,Civil Engineering,79.1,76.35,74.52,68.49,59.66,8.27,81.41,Grade D,5.4,PhD
Student_2786,Emma,Davis,Male,20,Electrical Engineering,71,62.99,56.15,89.95,56.76,0.41,71.04,Grade D,9.7,Master's
Student_2787,Sara,Brown,Female,20,Civil Engineering,66.67,78.22,66.9,65.97,51.73,6.41,70.52,Grade A,28.2,Bachelor's
Student_2788,Ali,Davis,Female,22,Civil Engineering,50.89,70.01,78.31,52.07,63.37,3.16,61.73,Grade D,23.8,Bachelor's
Student_2789,John,Williams,Male,22,Civil Engineering,87.47,71.17,52.73,58.69,59.51,4.76,72.73,Grade B,28.2,High School
Student_2790,John,Davis,Female,18,Mechanical Engineering,51.13,75.22,59.76,88.45,91.68,9.42,97.08,Grade E,9.2,Master's
Student_2791,Ali,Williams,Male,24,Mechanical Engineering,79.5,49.35,89.74,70.6,75.25,0.57,81.12,Grade A,7.2,Bachelor's
Student_2792,Liam,Jones,Female,23,Computer Science,51.71,95.18,94.7,72.34,98.67,9.6,76.12,Grade E,8.4,Bachelor's
Student_2793,Emma,Davis,Female,22,Computer Science,95.32,85.56,45.53,96.38,98.85,2.2,62.84,Grade A,28.8,None
Student_2794,Maria,Brown,Female,19,Computer Science,74.1,46.65,99.56,69.81,74.78,3.62,80.52,Grade B,25.5,High School
Student_2795,John,Brown,Female,18,Computer Science,52.24,93.93,72.38,77.3,74.07,0.44,89.97,Grade C,8.5,None
Student_2796,Omar,Brown,Male,18,Computer Science,70.47,46.64,40.42,62.41,76.47,5.55,53.94,Grade A,25.6,None
Student_2797,John,Brown,Female,20,Mechanical Engineering,88.64,87.83,69.8,89.68,61.61,9.75,80.57,Grade A,27.1,Master's
Student_2798,Maria,Davis,Female,23,Electrical Engineering,55.07,84.35,49.48,79.57,96.63,2.28,86.85,Grade D,12.8,None
Student_2799,Ahmed,Davis,Male,21,Electrical Engineering,56.65,76.86,65.14,89.9,56.89,0.87,93.93,Grade D,11.7,High School
Student_2800,Liam,Brown,Male,24,Civil Engineering,56.99,86.8,65.14,62.52,85.24,6.03,99.32,Grade D,14.9,Master's
Student_2801,Sara,Jones,Female,24,Computer Science,52.28,44.46,46.22,51.89,71.89,5.21,70.5,Grade D,16.6,Bachelor's
Student_2802,John,Brown,Female,19,Computer Science,89.7,59.16,88.43,98.81,92.66,1.09,70.95,Grade A,7.2,PhD
Student_2803,Liam,Smith,Female,19,Computer Science,80.52,59.79,58.01,53.83,72.82,4.94,83.01,Grade E,21.4,None
Student_2804,Liam,Smith,Female,24,Computer Science,78.75,70.15,65.95,96.9,79.17,1.5,94.57,Grade E,9.4,High School
Student_2805,Maria,Smith,Male,23,Civil Engineering,84.03,56.98,97.66,67.96,72.15,4.22,96.91,Grade C,27.9,PhD
Student_2806,Omar,Johnson,Female,19,Computer Science,68.1,62.07,75.49,82.44,79.75,8.57,82.9,Grade D,9.9,Master's
Student_2807,Emma,Jones,Female,22,Civil Engineering,65.71,84.12,84.61,94.51,70.94,0.13,84.13,Grade D,9.9,High School
Student_2808,Ali,Brown,Male,18,Mechanical Engineering,85.61,76.21,85.65,89.29,54.34,9.39,50.12,Grade B,12.2,Master's
Student_2809,Maria,Johnson,Female,23,Civil Engineering,58.08,79.22,82.96,51.4,79.79,8.63,68.19,Grade D,20.3,None
Student_2810,Maria,Johnson,Female,22,Mechanical Engineering,50.65,52.64,83.59,53.27,50.49,7.53,95.34,Grade E,29.5,Bachelor's
Student_2811,Ali,Davis,Female,20,Computer Science,79.81,59.53,43.54,76.29,60.43,9.83,84.48,Grade B,17.2,PhD
Student_2812,Liam,Brown,Male,22,Computer Science,97.12,41.27,72.05,56.48,89.05,0.54,73.4,Grade B,20,High School
Student_2813,Omar,Brown,Female,22,Civil Engineering,80.47,46.5,86.98,73.05,51.9,6.42,55.21,Grade B,26.1,None
Student_2814,Omar,Johnson,Female,20,Civil Engineering,89.15,55.9,45.64,97.73,82.33,8.49,62.32,Grade A,13.4,High School
Student_2815,Omar,Johnson,Male,18,Mechanical Engineering,74.87,76.16,88.87,74.45,58.56,5.85,94.88,Grade B,15.8,Bachelor's
Student_2816,Maria,Brown,Female,21,Electrical Engineering,91.21,46.05,64.73,81.49,78.77,4.36,57.69,Grade A,26.7,PhD
Student_2817,Sara,Johnson,Female,24,Computer Science,61.24,89.27,96.42,59.69,72.52,9.13,82.75,Grade B,29.4,None
Student_2818,Emma,Davis,Female,19,Computer Science,72.61,78.59,95.76,90.57,57.43,9.37,58.92,Grade D,22.9,PhD
Student_2819,Omar,Williams,Female,21,Computer Science,67.26,46.84,85.28,88.55,87.22,8.93,79.19,Grade B,20.7,Bachelor's
Student_2820,Ali,Johnson,Female,19,Computer Science,75.77,64.44,87.26,69.36,87.15,6.77,84.56,Grade A,13.3,PhD
Student_2821,Maria,Jones,Male,19,Civil Engineering,84.08,71.98,89.11,69.54,79.72,2.74,60.81,Grade A,19.8,None
Student_2822,Maria,Williams,Male,19,Computer Science,58.93,66.97,69.72,79.96,53.02,7.31,60.57,Grade C,11.9,None
Student_2823,Maria,Davis,Female,22,Computer Science,70.22,48.98,74.85,68.08,62.48,6.26,79.68,Grade B,18.5,Master's
Student_2824,Ali,Johnson,Female,23,Mechanical Engineering,74.74,90.26,89.62,85.28,68.81,5.85,83.44,Grade B,14.5,None
Student_2825,Omar,Brown,Female,19,Mechanical Engineering,98.29,56.78,58.76,75.61,59.17,6.53,84.67,Grade A,28,PhD
Student_2826,Ali,Davis,Male,19,Computer Science,98.53,43.22,43.01,95.97,77.26,7.75,95.46,Grade A,14.4,Master's
Student_2827,Sara,Williams,Male,21,Computer Science,69.65,83.63,43.89,68.58,67.16,5.38,68.13,Grade A,29.3,None
Student_2828,John,Williams,Male,19,Computer Science,85.08,86.42,78.22,65.27,63.27,0.61,51.99,Grade A,20.4,Bachelor's
Student_2829,Emma,Davis,Male,22,Civil Engineering,57.31,75.1,79.9,63.26,72.21,1.07,69.09,Grade D,16.8,Master's
Student_2830,John,Jones,Female,22,Mechanical Engineering,75.03,58.61,56.56,57.89,52.14,6.6,68.14,Grade E,9.6,High School
Student_2831,John,Brown,Female,21,Computer Science,95.26,68.71,53.46,63.61,71.58,9.24,80.15,Grade B,27.5,Bachelor's
Student_2832,Sara,Jones,Male,20,Computer Science,81.58,41.14,88.96,55.05,61.25,6.18,90.78,Grade B,21.7,Master's
Student_2833,Liam,Smith,Female,23,Mechanical Engineering,69.91,57.84,98.87,96.33,71.02,7.13,65.06,Grade C,28.7,High School
Student_2834,Emma,Jones,Male,23,Computer Science,56.02,68.43,79.61,93.63,66.47,7.92,96.61,Grade D,13,PhD
Student_2835,Emma,Brown,Male,22,Mechanical Engineering,98.92,47.58,59.17,62.35,86.19,5.81,95.97,Grade A,14.1,PhD
Student_2836,Ahmed,Smith,Female,19,Civil Engineering,73.59,83.86,51.51,50.09,53.1,2.49,77.14,Grade A,16.5,PhD
Student_2837,Emma,Davis,Female,20,Mechanical Engineering,94.21,72.78,49.08,95.8,60.66,5.85,80.49,Grade A,11.1,Master's
Student_2838,John,Jones,Male,23,Mechanical Engineering,84.68,63.06,51.29,50.15,52.25,8.76,84.12,Grade E,22,Master's
Student_2839,Emma,Johnson,Female,21,Civil Engineering,69.47,51.58,71.33,60.94,66.39,4.29,64.47,Grade B,12.3,Bachelor's
Student_2840,Omar,Smith,Male,20,Computer Science,51.45,48.79,70.72,96.12,94.35,3.73,52.7,Grade D,8.2,Bachelor's
Student_2841,Emma,Williams,Female,21,Civil Engineering,96.55,87.51,76.24,50.85,54.5,6.87,62.55,Grade A,14.4,Master's
Student_2842,Maria,Williams,Male,20,Mechanical Engineering,97.46,87.42,92.41,89.49,92.83,2.53,96.18,Grade A,15.3,Bachelor's
Student_2843,Ali,Davis,Male,18,Civil Engineering,90.76,51.63,82.01,73.88,93.18,5.33,65.89,Grade B,28.9,High School
Student_2844,Liam,Brown,Male,19,Civil Engineering,84.23,70.62,78.15,61.62,54,4.44,91.8,Grade B,25,PhD
Student_2845,Liam,Williams,Female,22,Electrical Engineering,92.23,66.64,47.03,79.99,57.56,7.06,60.59,Grade A,26,High School
Student_2846,Emma,Williams,Female,23,Civil Engineering,80.03,65.43,77.36,63.19,56.72,5.04,59.98,Grade E,12.4,Bachelor's
Student_2847,Omar,Smith,Male,22,Civil Engineering,98.56,88.77,92.85,57.71,91.51,9.02,53.24,Grade B,6.4,None
Student_2848,Emma,Jones,Male,23,Computer Science,67.56,94.22,49.06,50.28,62.6,2.27,86,Grade C,8.8,High School
Student_2849,Ali,Williams,Male,23,Mechanical Engineering,54.66,48.42,57.68,74.55,83.79,7.31,78.3,Grade C,14.8,None
Student_2850,John,Brown,Female,20,Civil Engineering,66.71,45.09,99.2,85.25,54.85,6.84,63.18,Grade E,24.9,Master's
Student_2851,Emma,Smith,Male,23,Civil Engineering,67.55,55.79,41.29,89.06,68.01,6,68.65,Grade C,26.8,Bachelor's
Student_2852,John,Jones,Female,21,Mechanical Engineering,52.58,66.51,80.37,83.18,64.77,5.02,82.43,Grade E,26.6,None
Student_2853,John,Brown,Male,18,Computer Science,55.95,78.52,76.51,81.33,92.37,9.7,85.07,Grade D,14.4,Master's
Student_2854,Maria,Williams,Male,19,Mechanical Engineering,64.94,49.81,65.84,80.82,96.45,0.22,82.42,Grade A,27.2,High School
Student_2855,Maria,Davis,Female,20,Computer Science,50.51,91.17,45.75,53.28,66.12,4.12,72.49,Grade E,6.3,Bachelor's
Student_2856,Omar,Brown,Female,18,Computer Science,81.02,67.2,45.3,70.32,97.73,4.71,83.33,Grade E,17.6,PhD
Student_2857,Emma,Smith,Male,20,Computer Science,82.25,87.1,74.38,76.67,75.43,8.75,60.9,Grade E,24.3,Bachelor's
Student_2858,Omar,Williams,Male,24,Mechanical Engineering,68.72,45.59,63.86,74.32,75.38,6.45,75.38,Grade E,9.9,None
Student_2859,Ali,Smith,Female,18,Computer Science,60.41,92.95,57.62,85.91,55.86,7.66,60.41,Grade A,22.4,Master's
Student_2860,John,Smith,Female,19,Mechanical Engineering,86.02,80.25,58.95,73.67,69.51,8.04,94.96,Grade A,23.5,Master's
Student_2861,Omar,Smith,Male,21,Computer Science,56.93,99.67,64.69,69.02,56.76,7.49,90.27,Grade E,15.8,PhD
Student_2862,Ali,Jones,Female,21,Electrical Engineering,74.34,71.08,52.18,76.27,95.88,6.95,68.86,Grade C,29.5,None
Student_2863,Maria,Brown,Male,22,Computer Science,76.9,46.21,45.39,66.68,57.52,8.27,58.98,Grade D,12.4,Bachelor's
Student_2864,Liam,Williams,Male,21,Computer Science,65.5,57.81,90,77.18,64.32,5.36,55.68,Grade E,29.8,High School
Student_2865,Ahmed,Davis,Female,22,Mechanical Engineering,92.43,82.16,94.74,76.58,95.78,6.96,91.04,Grade A,6.5,Bachelor's
Student_2866,Maria,Williams,Female,22,Computer Science,73,68.56,50.58,69.16,76.19,8.02,52.54,Grade D,17.3,Master's
Student_2867,Liam,Williams,Male,20,Civil Engineering,81.19,68.01,55.13,89.57,58.1,6.19,74.61,Grade C,5.2,PhD
Student_2868,Ali,Brown,Female,22,Civil Engineering,70.05,41.87,74.54,78.88,72,2.05,52.96,Grade C,29.3,Master's
Student_2869,Liam,Jones,Male,23,Computer Science,79.7,81.18,41.69,88.34,97.36,3.48,66.28,Grade B,27,PhD
Student_2870,Liam,Jones,Female,18,Electrical Engineering,92.4,87.46,54.78,59.27,82.98,9.45,58.63,Grade B,25.3,High School
Student_2871,Ali,Smith,Female,23,Computer Science,68.36,53.83,99.11,67.41,78.24,5.86,81.74,Grade C,15.9,High School
Student_2872,Emma,Jones,Male,19,Civil Engineering,56.25,42.91,71.06,59.38,91.35,9.22,60.12,Grade C,24.8,Bachelor's
Student_2873,John,Jones,Female,20,Electrical Engineering,70.24,82.19,65.54,50.61,70.47,5.18,77.52,Grade C,14.2,High School
Student_2874,Ahmed,Brown,Male,21,Computer Science,51.98,98.67,62.09,58.7,54.34,2.51,90.59,Grade C,26.2,PhD
Student_2875,John,Jones,Female,21,Mechanical Engineering,63.63,66.8,87.1,90.41,99.71,3.81,68.74,Grade B,20.4,PhD
Student_2876,Ali,Johnson,Female,19,Computer Science,70.04,55.58,44.32,77.3,58.28,3.76,62.35,Grade D,14,Master's
Student_2877,Emma,Smith,Male,24,Mechanical Engineering,77.18,57.25,65.08,80.42,58.16,2.96,53.54,Grade B,11.1,None
Student_2878,Ali,Jones,Male,19,Mechanical Engineering,76.15,65.43,98.44,67.72,64.46,8.89,97.17,Grade B,21.6,Bachelor's
Student_2879,Maria,Williams,Female,21,Electrical Engineering,75.45,79.32,96.15,73.3,80.06,3.36,98.24,Grade E,15,PhD
Student_2880,John,Williams,Female,23,Computer Science,65.81,56.39,78.52,53.21,99.82,1.35,71.63,Grade C,18.8,None
Student_2881,Maria,Jones,Female,24,Computer Science,91.51,43.06,41.11,79.85,52.63,6.39,81.16,Grade B,23.4,Bachelor's
Student_2882,Maria,Johnson,Female,19,Electrical Engineering,77.28,62.4,84.91,67.82,88.92,3.61,92.87,Grade B,24.9,Master's
Student_2883,Liam,Williams,Male,23,Computer Science,66.61,91.34,60.13,71.68,56.4,5.34,61.17,Grade B,29.4,Bachelor's
Student_2884,Ahmed,Johnson,Female,24,Computer Science,99.13,70.22,71.41,78.62,93.67,9.25,94.22,Grade A,7.3,PhD
Student_2885,Emma,Johnson,Male,21,Computer Science,84.61,56.55,84.67,71.11,58.81,4,75.25,Grade B,7.1,Master's
Student_2886,Emma,Brown,Male,22,Civil Engineering,68.91,51.6,56.38,50.85,67.08,3.07,76.51,Grade D,7.6,PhD
Student_2887,Ali,Johnson,Male,21,Mechanical Engineering,64.04,81.67,96.32,81.05,58.44,8.86,84.57,Grade C,11.5,None
Student_2888,Omar,Williams,Male,19,Civil Engineering,99.04,76.24,43.98,88.48,63.52,1.24,52.72,Grade B,26.5,High School
Student_2889,Omar,Jones,Female,20,Civil Engineering,81.34,85.31,78.66,99.08,72.24,9.36,78.04,Grade B,15.9,None
Student_2890,Omar,Jones,Male,24,Computer Science,94.08,83.55,90.96,56.95,94.74,2.09,82.4,Grade A,18.9,PhD
Student_2891,Liam,Johnson,Female,19,Computer Science,66.46,42.6,97.19,61.13,77.64,1.48,82.08,Grade B,10.2,Master's
Student_2892,Emma,Johnson,Female,21,Civil Engineering,88.74,76.75,49.79,64.38,61.52,6.4,75.91,Grade B,5.1,High School
Student_2893,John,Brown,Male,24,Civil Engineering,95.03,60.14,66.55,61.92,89.17,2.71,82.42,Grade A,28.1,PhD
Student_2894,Liam,Smith,Male,20,Computer Science,77.58,61.02,99.06,56.47,65.65,6.38,56.32,Grade C,5.9,Bachelor's
Student_2895,Emma,Jones,Female,20,Electrical Engineering,62.77,45.48,43.58,56.27,65.65,9.45,66.6,Grade C,8.7,High School
Student_2896,Omar,Jones,Female,19,Computer Science,54.84,62.39,71.64,56.47,62.24,0.68,78.51,Grade D,12.1,None
Student_2897,Ahmed,Davis,Female,23,Computer Science,55.47,52.36,54.8,87.37,61.33,7.64,79.28,Grade D,17.9,PhD
Student_2898,Maria,Davis,Female,19,Computer Science,90.23,58.7,97.05,99.08,75.2,6.99,62.96,Grade A,29.4,None
Student_2899,Ahmed,Johnson,Female,21,Mechanical Engineering,73.38,87.24,85.69,77.03,69.3,3.42,78.9,Grade C,26.5,None
Student_2900,John,Davis,Female,22,Civil Engineering,92.1,43.01,74.36,59.6,53.77,1.23,85.45,Grade A,11.8,Bachelor's
Student_2901,Maria,Brown,Male,19,Computer Science,67.09,51.79,53.32,92.94,76.8,9.29,93.32,Grade A,13.4,Master's
Student_2902,Ali,Smith,Female,22,Mechanical Engineering,97.88,52.64,65.52,65.97,89.39,4.9,98.38,Grade A,11.1,High School
Student_2903,Ahmed,Brown,Female,23,Computer Science,60.47,99.58,86.44,64.44,78.71,3.97,94.59,Grade E,28.2,None
Student_2904,Ahmed,Smith,Male,18,Electrical Engineering,51.91,74.25,89.23,66.37,98.73,5.78,73.37,Grade E,21.3,Master's
Student_2905,Ali,Jones,Female,20,Computer Science,93.62,48.34,54.68,88.41,54.96,1.07,87.35,Grade A,18,None
Student_2906,Ahmed,Jones,Male,24,Civil Engineering,87.61,56.33,79.72,58.66,91.06,3.09,62.03,Grade A,17.7,None
Student_2907,Ali,Smith,Male,19,Mechanical Engineering,61.6,50.07,45.7,69.09,75.28,6.38,53.19,Grade E,9.1,Bachelor's
Student_2908,John,Smith,Female,18,Computer Science,75.11,87.83,72.92,91.33,75.95,1.35,62.07,Grade C,27.9,Master's
Student_2909,Ali,Davis,Male,19,Mechanical Engineering,97.55,69.75,53.46,67.04,66.27,5.11,51.88,Grade B,28.8,Bachelor's
Student_2910,Sara,Johnson,Female,20,Mechanical Engineering,75.25,77.87,44.73,62.41,66.23,6.23,92.51,Grade E,12.3,PhD
Student_2911,Liam,Jones,Female,20,Electrical Engineering,73.59,59.88,83.79,78.99,81.59,1.87,74.5,Grade A,16.9,None
Student_2912,Liam,Johnson,Male,19,Computer Science,72.46,73.22,69.88,85.25,52.24,0.33,90.55,Grade E,18,Bachelor's
Student_2913,Liam,Davis,Female,20,Computer Science,76.69,58.48,79.84,67.39,86.23,0.27,99.7,Grade A,5.5,PhD
Student_2914,Ahmed,Jones,Male,19,Computer Science,72.63,79.13,83.79,90.62,67.82,0.02,96.86,Grade B,25.8,Bachelor's
Student_2915,Omar,Jones,Female,24,Mechanical Engineering,51.84,49.02,58.44,73.24,60.87,3.23,85.83,Grade D,23.7,High School
Student_2916,Liam,Williams,Female,20,Civil Engineering,60.66,91.13,76.05,92.32,54.09,5.74,79.9,Grade E,11.7,None
Student_2917,Maria,Johnson,Female,24,Civil Engineering,93.37,47.23,52,77.38,54.49,8.94,90.82,Grade A,20.9,High School
Student_2918,Emma,Johnson,Male,21,Mechanical Engineering,79.94,93.85,88.92,80.12,58.33,4.81,94.88,Grade D,8.5,Bachelor's
Student_2919,Maria,Williams,Female,23,Electrical Engineering,88.18,44.77,71.38,96.87,50.96,7.73,97.82,Grade B,29.9,PhD
Student_2920,Emma,Brown,Male,21,Civil Engineering,97.84,60.93,53.62,77.96,63.31,9.09,86.53,Grade B,8.1,Master's
Student_2921,Ali,Davis,Male,21,Civil Engineering,65.59,45.78,44.93,64.24,99.58,6.42,97.93,Grade C,16.6,Bachelor's
Student_2922,John,Davis,Female,18,Computer Science,59.31,87.93,46.56,75.09,59.35,3.32,73.88,Grade D,23,None
Student_2923,Sara,Williams,Male,20,Computer Science,70.17,98.39,90.63,60.24,60.65,7.4,82.43,Grade C,8.2,None
Student_2924,Maria,Johnson,Male,20,Computer Science,73.54,50.87,46.58,64.85,74.6,7.05,90.46,Grade D,14.1,PhD
Student_2925,Ahmed,Brown,Female,21,Civil Engineering,94.77,93.71,42.36,84.33,57.44,4.21,71.65,Grade A,17.5,PhD
Student_2926,Emma,Johnson,Female,18,Mechanical Engineering,78,73.41,60.88,71.48,75.2,0.88,91.47,Grade B,16.2,High School
Student_2927,Liam,Davis,Female,20,Computer Science,64.61,96.16,68,81.36,69.97,0.12,55.57,Grade C,19.6,None
Student_2928,Emma,Williams,Female,19,Mechanical Engineering,58.11,43.59,94.79,78.42,91.41,7.82,84.23,Grade E,18.9,None
Student_2929,Maria,Jones,Female,23,Civil Engineering,78.84,92.99,86.12,88.88,99.39,3.34,55.82,Grade C,27,Master's
Student_2930,Ahmed,Jones,Female,21,Computer Science,92.13,62.22,68.59,76.99,94.41,3.46,95.03,Grade A,18.7,Bachelor's
Student_2931,John,Jones,Female,19,Computer Science,79.34,51.43,45.06,69.17,76.89,7.96,65.19,Grade C,25.3,Bachelor's
Student_2932,Maria,Brown,Male,19,Computer Science,68.85,88.99,97.33,70.38,79.57,8.88,66.35,Grade B,6.6,None
Student_2933,Omar,Williams,Male,20,Civil Engineering,73.48,61.62,86.57,67.44,97.13,4.84,70.75,Grade A,25.3,Master's
Student_2934,Maria,Johnson,Female,21,Computer Science,68.01,89.59,85.67,56.27,67.39,3.72,70.07,Grade E,25.3,PhD
Student_2935,Maria,Johnson,Female,20,Civil Engineering,91.08,94.68,54.46,64.91,91.43,5.65,96.79,Grade A,11.2,PhD
Student_2936,John,Jones,Male,23,Computer Science,56.84,60.9,69.5,85.57,68.27,7.82,68.13,Grade E,17.8,High School
Student_2937,Emma,Williams,Female,19,Computer Science,57.25,52.26,50.25,86.72,70.89,5.68,98.5,Grade E,27.9,PhD
Student_2938,Maria,Davis,Male,19,Computer Science,55.16,93.85,80.38,98.18,52.52,5.98,86.88,Grade E,20.1,Bachelor's
Student_2939,Sara,Jones,Female,23,Computer Science,80.81,53.05,62.1,62.69,96.21,2.45,88.63,Grade D,20,Bachelor's
Student_2940,Liam,Brown,Female,23,Mechanical Engineering,55.78,78.2,59.39,54.14,54.41,0.59,64.8,Grade C,8.1,High School
Student_2941,John,Jones,Female,21,Civil Engineering,99.65,42.09,72.56,62.93,93.58,8.49,65.68,Grade B,27.2,PhD
Student_2942,Omar,Johnson,Female,19,Electrical Engineering,68.32,89.73,48.52,86.08,71.04,4.12,62.99,Grade E,15.7,Master's
Student_2943,Ali,Williams,Male,23,Civil Engineering,72.68,64.64,82.47,53.03,90.01,5.49,76.76,Grade A,22,None
Student_2944,Ali,Smith,Male,24,Computer Science,85.58,79.48,92.98,88.03,90.19,3.07,99.39,Grade A,12.4,PhD
Student_2945,Liam,Jones,Male,18,Electrical Engineering,96.86,62.34,56.68,56.35,52.99,4.5,60.73,Grade A,11.7,Master's
Student_2946,Omar,Davis,Male,23,Computer Science,94.7,81.73,50.82,84.78,70.61,2.09,62.13,Grade A,9.6,High School
Student_2947,Emma,Jones,Male,20,Civil Engineering,52.88,55.26,85.63,76.62,84.55,7.6,62.16,Grade E,11,High School
